id,price_doc
30808,11214862.514199
30809,5268932.286543
30810,11606749.266936
30811,4631623.230709
30812,5669309.096402
30813,5397576.817505
30814,2632349.000786
30815,4105852.029459
30816,8430243.376862
30817,1822703.211892
30818,8208900.732976
30819,8097599.329640
30820,5462957.444797
30821,24945501.592121
30822,9412499.321703
30823,7474897.596202
30824,3747366.521521
30825,5496232.686061
30826,10653943.441717
30827,5364076.460841
30828,6004582.281219
30829,5631197.662790
30830,8919884.979635
30831,5688542.212766
30832,6356662.904271
30833,5399277.478594
30834,4300761.294809
30835,8036568.828580
30836,6694100.511559
30837,5540128.560467
30838,4634552.484401
30839,6359082.072963
30840,11646961.121557
30841,11629817.678461
30842,7455419.755164
30843,5870701.268005
30844,6706996.242421
30845,9804543.411994
30846,4617957.421994
30847,6239317.057234
30848,8852039.295319
30849,4639386.018875
30850,4017930.206224
30851,4845934.390903
30852,6937762.967180
30853,4299120.447396
30854,6215035.011204
30855,7162157.298181
30856,9281304.014570
30857,2488733.178096
30858,4528065.097046
30859,5938836.051921
30860,6161643.893779
30861,8749165.829856
30862,6628608.728683
30863,5793840.571128
30864,6542747.584686
30865,10105518.573295
30866,7011125.622624
30867,6217006.040145
30868,8956994.062636
30869,5812213.165756
30870,5170064.532484
30871,8693222.944974
30872,4667391.853360
30873,3930503.755529
30874,5218556.027903
30875,7269137.012856
30876,5182964.425105
30877,10394299.652947
30878,5686771.077674
30879,10481802.104851
30880,6446023.892473
30881,1717545.695416
30882,8975647.640213
30883,3795119.738847
30884,5765903.167347
30885,5304093.807311
30886,7720983.663669
30887,5825276.374856
30888,4670865.151277
30889,5405649.393663
30890,7605336.526193
30891,3688675.477730
30892,3815461.165181
30893,4490128.184551
30894,5753690.857704
30895,4457912.641221
30896,6352526.861389
30897,8084551.338301
30898,6941966.237299
30899,6982798.432609
30900,3475105.653813
30901,6953747.837404
30902,1875659.768000
30903,7271749.789256
30904,7972788.388876
30905,5740438.319419
30906,6175675.121819
30907,13245270.382714
30908,4387422.924890
30909,11987002.134771
30910,7326606.582128
30911,4182227.643763
30912,6722165.061519
30913,19012131.193300
30914,6206635.654929
30915,7739160.480586
30916,5440545.649932
30917,8869720.203203
30918,6876636.008015
30919,4762584.179752
30920,5076561.923021
30921,3939633.343636
30922,5748940.741748
30923,3512012.813303
30924,5057217.056289
30925,14943076.746643
30926,6694701.262599
30927,8195614.606884
30928,5141483.109041
30929,5096259.457132
30930,10679621.192939
30931,9902492.701690
30932,5256545.368266
30933,4854051.522331
30934,13871646.975064
30935,6863420.244309
30936,7205764.212395
30937,9059974.509038
30938,3772815.589117
30939,9148761.893429
30940,6823474.867479
30941,6397271.096769
30942,3793011.936282
30943,6606523.108060
30944,5161291.114184
30945,3503281.314229
30946,13805834.298664
30947,5953976.486500
30948,8562142.772298
30949,6377915.174269
30950,6546137.237589
30951,13612283.683950
30952,7850561.799894
30953,10226882.674681
30954,4925548.315006
30955,6662643.607304
30956,6881112.361588
30957,6078145.636533
30958,30664632.901121
30959,8385447.046093
30960,7746046.776207
30961,9383256.222237
30962,11582102.373086
30963,3833734.092059
30964,4657494.240884
30965,7089835.889734
30966,13031815.780479
30967,11440420.314569
30968,3409916.457164
30969,3674804.044806
30970,6454445.885843
30971,10863440.111311
30972,3873953.521076
30973,4913281.444908
30974,5191027.395840
30975,7693865.322395
30976,5308221.265463
30977,6458080.708777
30978,7997290.561615
30979,3371807.672736
30980,7220142.563128
30981,5808143.242529
30982,6732126.905121
30983,4051715.727232
30984,5770549.357780
30985,3673053.149950
30986,9935995.269459
30987,9032793.867272
30988,6493241.255849
30989,7807542.033706
30990,13174529.812486
30991,9307641.587484
30992,2936108.497704
30993,7613477.074958
30994,4934515.552169
30995,7399444.298889
30996,5850761.628743
30997,7092879.732398
30998,6248995.509013
30999,7037188.939106
31000,8462733.507024
31001,6555637.473771
31002,9919445.310399
31003,9456310.474457
31004,4333736.580384
31005,2807987.824250
31006,7911865.536582
31007,5180319.301632
31008,5580365.000593
31009,6694305.950833
31010,6605776.318815
31011,4263532.685094
31012,5923991.687191
31013,7083418.093343
31014,14918578.390197
31015,7799763.042500
31016,4177369.218249
31017,9603671.304330
31018,5573702.593205
31019,4533188.819266
31020,6811564.247069
31021,12108121.076850
31022,20033550.499493
31023,9862185.834712
31024,4977717.463746
31025,6294974.926691
31026,6314929.790907
31027,4481826.963060
31028,3927707.394882
31029,8818402.244473
31030,6700964.593285
31031,8570757.352643
31032,9885895.145317
31033,8752781.860738
31034,7272989.309590
31035,9959010.142201
31036,7073448.644953
31037,26226021.870686
31038,4410208.544690
31039,8874978.542316
31040,5858208.947256
31041,4396947.946474
31042,3495567.331479
31043,6530419.736009
31044,9110109.915959
31045,7573975.008892
31046,12692244.081786
31047,8302742.051776
31048,6064453.535185
31049,5395749.422101
31050,7821135.828754
31051,6454566.049699
31052,3894081.189347
31053,14726430.074486
31054,6367694.874190
31055,5701048.729566
31056,12380274.306057
31057,5677707.246074
31058,7078383.695941
31059,2989400.759841
31060,7077688.424673
31061,6721169.103750
31062,6433346.902974
31063,3577066.416532
31064,5151305.622552
31065,10377942.143601
31066,4513776.357909
31067,8859210.488447
31068,4205297.471691
31069,4759189.049596
31070,4603684.974691
31071,3281027.982141
31072,8406667.464890
31073,1710108.082392
31074,7491794.040369
31075,5820606.947757
31076,6668487.633764
31077,5751791.806380
31078,4435652.639885
31079,5145976.271614
31080,6739886.286861
31081,2905001.916456
31082,10890671.098895
31083,5156713.400843
31084,9584975.255165
31085,11290193.381384
31086,3845875.355091
31087,5015311.740394
31088,8240558.465886
31089,6707869.564331
31090,33517079.588357
31091,3437819.646019
31092,7039406.851799
31093,6373684.676617
31094,6504351.408789
31095,5196228.636430
31096,19340954.909150
31097,11116372.894826
31098,10137083.126633
31099,19966579.100693
31100,5007714.001857
31101,4080353.711519
31102,6244213.424969
31103,10796417.983950
31104,5460204.616256
31105,8867734.162579
31106,4283926.357880
31107,9117644.253237
31108,6875373.300996
31109,5300065.311007
31110,9397286.202683
31111,11090045.892044
31112,5903235.776815
31113,3536546.904899
31114,4727135.903841
31115,5314474.163822
31116,6122528.958058
31117,6243153.037347
31118,3940501.465421
31119,3278297.192037
31120,5671123.723126
31121,6245835.097546
31122,5902701.857644
31123,5010647.411476
31124,5446611.653036
31125,10070208.995789
31126,18525373.384279
31127,5642950.544031
31128,6231319.176231
31129,5571150.107527
31130,12511494.617514
31131,7959426.187877
31132,9402518.482923
31133,10751906.573511
31134,6542452.594517
31135,10134061.909873
31136,10357952.992543
31137,4566266.150021
31138,7249308.237527
31139,3892351.936955
31140,7581563.623261
31141,7502508.151972
31142,9655240.390587
31143,5208954.449805
31144,3830275.648516
31145,6038419.470308
31146,5606837.608683
31147,13754247.176850
31148,6153281.786929
31149,1940911.779519
31150,8477119.212607
31151,4986852.800371
31152,8353925.642636
31153,5227164.409229
31154,16292395.825179
31155,6516044.024445
31156,9338950.359191
31157,4520668.376094
31158,9588962.175061
31159,6245100.063597
31160,5513767.572237
31161,3439299.295965
31162,4758236.879857
31163,5744372.185979
31164,5862912.059221
31165,6390768.035949
31166,5785760.962594
31167,7753116.921287
31168,11246373.130960
31169,7904013.392715
31170,5821553.166244
31171,12766243.592564
31172,5141562.656998
31173,10591823.066293
31174,10135907.364731
31175,16814039.547314
31176,4856153.252387
31177,8230806.620466
31178,4317367.366884
31179,4914851.141846
31180,4225951.210164
31181,9278261.061076
31182,6586724.334018
31183,8236816.640039
31184,5168883.435820
31185,4345841.884351
31186,8663399.847584
31187,3588308.348436
31188,4963263.897007
31189,5080532.032680
31190,7364537.482694
31191,13058998.092914
31192,3992219.177742
31193,5540825.792675
31194,10079278.471256
31195,8010482.354529
31196,5117472.992156
31197,15110765.410179
31198,5781620.466826
31199,6741423.132994
31200,10534975.100621
31201,3936638.735237
31202,3734911.367819
31203,6566790.627991
31204,3715055.343099
31205,8255088.745921
31206,5876974.458038
31207,4237863.909535
31208,5172863.829001
31209,4178358.248824
31210,5562787.268011
31211,7757241.844372
31212,5050266.370558
31213,10904305.152936
31214,6941894.519591
31215,4674143.618811
31216,5769182.072039
31217,7100267.528853
31218,8449328.940298
31219,3695992.405470
31220,7442138.675814
31221,3773480.719619
31222,6931336.865044
31223,9689982.955471
31224,7254963.285588
31225,11600893.088836
31226,6257526.233927
31227,9535900.532531
31228,10778821.242971
31229,3871541.565448
31230,5491144.706144
31231,4214317.294925
31232,7355406.084143
31233,6582632.637791
31234,6431576.007055
31235,5525328.140336
31236,6551841.396166
31237,11008618.409007
31238,6743450.891844
31239,12663988.704321
31240,6820980.821289
31241,6497389.707640
31242,7186053.671146
31243,3722873.952101
31244,7269081.217954
31245,7999572.625181
31246,10978742.614270
31247,5537810.220990
31248,7354720.355932
31249,9756046.433717
31250,5819826.903175
31251,7135547.463519
31252,6435414.380625
31253,8947614.515996
31254,5897310.487374
31255,11951851.123329
31256,6819508.715786
31257,5183365.769053
31258,9489335.563347
31259,10555626.066017
31260,8008154.191147
31261,21379041.657593
31262,5741746.430222
31263,6151957.367144
31264,3883551.645694
31265,11405531.948459
31266,7999285.552656
31267,3705840.901322
31268,4379789.727687
31269,8257215.823587
31270,4228890.836640
31271,5586060.049324
31272,17103482.438329
31273,7807775.234635
31274,5932553.535808
31275,6356647.103982
31276,5683479.576352
31277,5126869.553321
31278,14078992.939207
31279,13425026.400157
31280,7849837.133528
31281,6809111.907845
31282,12094865.919071
31283,6545207.485426
31284,4100544.995549
31285,5220718.345689
31286,7863805.629650
31287,9912321.148507
31288,4249558.741183
31289,9278785.330354
31290,5974975.148714
31291,6677728.605493
31292,3814242.575006
31293,7058175.230490
31294,3941643.075465
31295,17671422.598129
31296,9820155.593501
31297,6867463.959815
31298,3709374.363424
31299,9729666.375246
31300,7089099.665788
31301,6259600.226516
31302,5343669.623176
31303,8403421.338989
31304,7017486.395589
31305,9262913.117511
31306,3226324.315401
31307,6210102.617369
31308,8130100.503054
31309,8790052.689724
31310,55603570.289393
31311,5302877.263525
31312,5605907.704714
31313,12484255.000517
31314,6651622.768206
31315,9889827.966523
31316,10882987.769743
31317,18651513.390150
31318,8760463.108539
31319,6830214.581130
31320,6209858.383028
31321,6731918.539576
31322,7787992.731716
31323,8142113.767989
31324,6903153.288041
31325,6347323.068165
31326,5687788.143704
31327,7766562.806911
31328,11979092.432493
31329,5597144.981394
31330,10100293.344911
31331,8607755.466874
31332,5768020.239519
31333,5247384.023864
31334,4293571.187216
31335,7591094.060631
31336,8339406.568015
31337,7650038.232026
31338,4337468.055541
31339,4773203.139348
31340,6788481.046625
31341,9742626.654759
31342,5202793.696941
31343,3415802.539519
31344,3949614.279110
31345,5033496.367097
31346,3709799.813266
31347,8757066.149746
31348,11665635.857057
31349,11249311.323727
31350,3523647.540446
31351,5459332.583460
31352,9930463.778703
31353,5091968.891666
31354,7677045.689220
31355,9404851.900087
31356,4391767.971475
31357,5224637.539934
31358,2475479.601807
31359,6511397.029624
31360,9633188.404649
31361,4772251.316716
31362,9957899.082724
31363,5201222.154202
31364,3621242.249226
31365,3710954.510234
31366,6858272.436822
31367,9832278.592271
31368,6474084.905310
31369,4247159.265201
31370,9505261.736366
31371,8459318.036738
31372,7019108.317020
31373,5238748.363074
31374,6335754.850706
31375,5746998.752240
31376,6725256.679016
31377,9094961.044624
31378,5833038.553573
31379,31256845.618957
31380,4377224.056802
31381,8134538.092108
31382,5450444.234251
31383,7981699.030019
31384,21292147.779014
31385,12543142.784736
31386,9475776.679285
31387,12416166.873107
31388,5224542.207282
31389,4456323.003060
31390,7513191.113550
31391,5196851.872969
31392,10148302.463271
31393,8899927.546399
31394,5677342.553281
31395,4179677.404149
31396,9295552.350281
31397,6602873.453449
31398,2536685.344740
31399,11764559.768850
31400,4397763.779892
31401,11181168.274731
31402,9396678.339885
31403,5190117.557136
31404,4667182.943974
31405,4147453.533379
31406,6155758.568884
31407,3525489.902810
31408,6348983.367431
31409,3859152.174707
31410,11399613.111818
31411,8128991.636459
31412,10707092.761765
31413,7710526.342887
31414,4473311.456083
31415,15181474.986393
31416,6580479.408909
31417,5076982.333051
31418,7738045.657206
31419,10143237.443041
31420,9001485.327946
31421,6588474.993934
31422,6471714.776931
31423,6729855.405914
31424,20166232.924221
31425,6029253.903264
31426,4680657.919479
31427,7497957.116911
31428,8122997.814892
31429,13060777.344029
31430,4690337.026796
31431,5285749.261134
31432,5108683.676111
31433,6403331.867221
31434,3831638.477340
31435,11102203.801457
31436,9574772.370115
31437,12377297.996386
31438,8543302.822599
31439,10531493.296874
31440,6842307.265276
31441,6718808.661430
31442,7329490.806129
31443,12144311.046329
31444,6678323.927826
31445,9870889.860923
31446,13560357.030793
31447,6381970.897127
31448,8365125.445877
31449,7896713.238133
31450,6567231.544583
31451,8059412.623313
31452,11249669.405586
31453,3194553.563466
31454,5598523.983874
31455,7787364.498604
31456,5119361.772852
31457,5252864.947334
31458,16504546.473036
31459,8081246.523246
31460,5217686.441285
31461,4748794.316160
31462,3792328.933128
31463,5247198.948551
31464,7708535.251401
31465,5327520.825644
31466,50388558.519757
31467,3327074.528877
31468,13735417.781079
31469,5041469.483829
31470,5272956.485887
31471,12693463.206043
31472,2669528.414098
31473,7669914.438821
31474,4387629.912745
31475,7363120.079859
31476,21842957.791007
31477,7409929.402304
31478,5297703.299599
31479,6111753.471765
31480,9593887.235646
31481,8532701.608057
31482,10674361.150493
31483,9357155.291781
31484,6357288.300452
31485,3382876.388106
31486,2964710.978618
31487,4836110.489049
31488,14595634.920693
31489,7971790.594673
31490,3885252.733916
31491,6113506.661155
31492,8264324.927594
31493,9407076.099672
31494,5455372.263959
31495,5483743.633343
31496,8758374.345744
31497,4583153.183519
31498,6116769.094611
31499,11194590.898821
31500,10498761.376842
31501,9312767.610517
31502,9925583.510002
31503,5443744.652226
31504,10184359.343329
31505,19339506.486343
31506,7580628.002101
31507,6630783.892890
31508,6588354.954926
31509,5602461.558420
31510,5743375.013511
31511,5159887.335951
31512,5873869.097549
31513,22794803.614014
31514,19671377.028500
31515,2053913.404030
31516,17154208.464236
31517,5826865.916720
31518,7938616.203905
31519,6206073.126514
31520,6418989.983691
31521,4924950.552772
31522,4235840.804814
31523,6881890.183819
31524,9372383.792353
31525,11142112.985134
31526,5730373.402945
31527,6865973.957825
31528,4569413.493364
31529,5970007.812030
31530,6146661.946594
31531,9289053.060671
31532,5771979.116546
31533,14487280.079364
31534,7948411.044615
31535,10391724.241371
31536,7638177.296012
31537,4282110.702901
31538,4955486.436009
31539,3729035.851852
31540,9538545.550869
31541,3006141.757541
31542,5701555.056831
31543,3722072.740924
31544,5050454.546193
31545,7896998.341310
31546,12458195.063064
31547,6050485.527982
31548,5688434.303330
31549,5776873.091211
31550,5234066.966379
31551,5806759.096935
31552,7387755.747574
31553,6269108.634492
31554,8069485.805630
31555,3897881.352807
31556,6709369.398703
31557,5754848.639837
31558,9909672.143629
31559,2817392.182526
31560,6847780.273216
31561,7037687.692639
31562,28350591.741643
31563,4072188.359139
31564,8595012.607562
31565,9248237.546261
31566,5881827.975491
31567,13764336.054407
31568,6824991.289726
31569,6828479.617906
31570,6789094.407443
31571,6481058.715280
31572,3641280.429891
31573,5620722.734118
31574,10628837.828861
31575,5655888.164187
31576,7079681.139806
31577,5085019.985741
31578,8578969.510188
31579,5569152.609523
31580,7360166.023110
31581,5510373.106200
31582,6161931.124868
31583,8575494.309256
31584,4147115.506072
31585,6834239.213426
31586,12379928.251671
31587,13995900.993264
31588,9449374.199389
31589,3586420.074171
31590,5660180.241096
31591,6772753.838659
31592,7246990.327433
31593,7592595.185347
31594,7803105.181548
31595,5399627.121093
31596,3813894.533079
31597,5629200.321921
31598,3619115.679185
31599,6644441.187846
31600,7287076.968461
31601,14668275.957693
31602,5340397.306033
31603,16449443.769250
31604,4348390.924465
31605,5215399.054824
31606,6277337.943987
31607,7537375.114324
31608,5380231.112843
31609,5571632.811899
31610,7554171.580500
31611,5724043.674830
31612,5809386.493799
31613,4858156.147228
31614,12687401.691921
31615,9791725.096733
31616,11386342.948579
31617,4340374.131116
31618,6841715.448692
31619,10157529.282901
31620,4434502.272959
31621,6538837.933426
31622,24632147.593986
31623,9980652.385439
31624,4870967.896473
31625,9998273.900074
31626,5664512.419548
31627,7320030.286438
31628,10876169.652111
31629,9709587.656163
31630,3910498.185833
31631,6031077.765449
31632,17819918.403736
31633,5324732.079208
31634,8563648.894741
31635,11862908.846243
31636,6000552.438986
31637,5453329.184870
31638,6790743.848162
31639,3748437.887492
31640,10986227.194744
31641,3744026.826002
31642,3223466.656857
31643,5887654.375051
31644,10654909.001801
31645,5896422.394151
31646,8748909.600798
31647,5875248.262856
31648,11420856.647674
31649,5896697.847422
31650,6497874.076286
31651,12863421.052548
31652,5868579.767304
31653,5502212.405738
31654,5560009.526212
31655,4183346.659525
31656,21518113.160343
31657,7302002.647234
31658,4424573.850209
31659,7560674.040609
31660,5330959.651314
31661,5209960.959630
31662,6852570.878446
31663,3923933.095479
31664,3724148.581019
31665,4348927.500823
31666,5496811.765764
31667,8002319.947576
31668,9255215.866842
31669,11698665.948797
31670,6899706.404870
31671,5934763.006437
31672,8659802.645389
31673,7920932.771121
31674,8937209.567239
31675,7137242.428234
31676,7452176.114502
31677,4753013.695419
31678,5080998.260814
31679,8355376.520366
31680,7387800.661887
31681,6357439.500492
31682,3775860.326443
31683,6819127.716004
31684,5162898.903979
31685,3753631.819836
31686,12781973.288300
31687,11354372.310607
31688,10312663.089502
31689,3630301.918177
31690,6681877.723552
31691,3640726.237037
31692,4164614.055562
31693,6609193.956755
31694,6791378.145677
31695,6929543.383686
31696,3602019.338959
31697,5198087.596096
31698,3538408.125702
31699,5602073.498589
31700,5052534.629751
31701,9122239.086756
31702,6187428.240085
31703,9048619.061979
31704,6127504.919542
31705,10073633.289971
31706,5476991.182941
31707,11020883.571489
31708,8464406.314404
31709,5318776.678001
31710,11229931.303529
31711,7584483.564296
31712,7981727.432530
31713,5724786.448696
31714,5308630.514592
31715,4835607.162179
31716,6047339.056782
31717,8992164.908360
31718,4964491.700421
31719,7437445.290619
31720,4397287.123405
31721,4563079.626695
31722,5889517.376286
31723,5660812.058431
31724,5976545.078744
31725,4975668.758839
31726,12721023.261250
31727,6367663.307276
31728,4563582.909717
31729,7204214.265429
31730,3604217.469559
31731,7397977.767497
31732,7963364.305063
31733,3683247.658661
31734,4407363.222704
31735,2902225.803503
31736,6466878.364100
31737,5141768.324846
31738,5636662.524936
31739,6172986.429042
31740,7702793.125432
31741,9903976.584884
31742,12506054.709707
31743,7621439.434229
31744,4894397.676434
31745,3730485.545141
31746,10032160.004741
31747,5198822.935624
31748,16802052.877314
31749,5606329.774209
31750,9252205.133318
31751,7775672.445086
31752,4210101.941204
31753,3854173.477134
31754,8063455.509483
31755,11212850.243512
31756,2243830.688494
31757,6104737.156792
31758,6146293.298247
31759,6413147.068071
31760,6098229.674189
31761,12780800.114141
31762,2638933.804316
31763,11280422.229450
31764,6378737.882161
31765,3915195.548653
31766,8605362.260555
31767,3766041.209927
31768,6777405.424756
31769,9763784.594054
31770,3579672.503687
31771,3865208.556426
31772,8402128.416752
31773,5609280.350873
31774,6491684.316294
31775,11319282.770556
31776,1885054.277616
31777,4288191.686871
31778,10211694.097953
31779,8808786.213987
31780,6775752.960192
31781,7493727.469114
31782,5709900.181949
31783,3584705.674351
31784,5863768.516791
31785,6406963.490447
31786,5094603.674884
31787,6916384.680828
31788,5384192.434596
31789,6178036.952188
31790,3836500.490206
31791,9264141.264569
31792,6902899.135036
31793,8224617.581871
31794,6432119.128678
31795,5755594.765037
31796,5092523.082456
31797,14139504.352636
31798,7836434.418783
31799,4207799.887389
31800,5742433.219907
31801,3378136.700524
31802,6812299.858186
31803,7819894.735831
31804,5249378.360579
31805,3556516.460100
31806,7086781.424620
31807,6567745.576321
31808,8548760.626162
31809,6776857.445232
31810,4092246.142002
31811,7662720.956378
31812,6743727.373708
31813,6370396.375706
31814,5815259.635055
31815,5831757.511183
31816,4999262.364444
31817,3374072.591188
31818,6451757.549544
31819,5979693.260351
31820,11187563.740793
31821,11841697.746331
31822,5494102.996539
31823,4935392.132606
31824,3579657.494715
31825,4687853.725144
31826,6099932.353621
31827,7833440.944843
31828,5771719.725715
31829,8935724.298386
31830,6656852.676946
31831,3589184.067466
31832,12071274.284858
31833,9936135.176671
31834,6779722.890430
31835,4774390.861032
31836,7785630.249207
31837,3548079.687263
31838,8245197.015647
31839,4562792.828400
31840,9908588.814565
31841,5145886.840085
31842,7747315.143378
31843,3557378.292958
31844,6328931.565868
31845,8781098.096554
31846,5089923.636979
31847,5027008.118626
31848,5664287.173571
31849,8701785.850087
31850,6633114.268202
31851,11835143.033636
31852,6672429.551477
31853,9546082.405653
31854,6501898.209187
31855,4791782.404370
31856,6086963.422697
31857,9307113.116784
31858,11477926.966369
31859,25828565.481414
31860,7025424.471849
31861,14030839.771429
31862,7143483.604470
31863,9806379.172179
31864,3390200.222699
31865,4971239.929021
31866,3282939.913392
31867,8036991.733944
31868,5369474.412780
31869,10164052.909021
31870,3415984.333686
31871,4934365.370655
